OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),DefaultData,ComplianceStatus,BuildingAge,log_surface,Size_S,Size_M,Size_L,Size_XL,Size_XXL,surface_per_floor,Nhood_CENTRAL,Nhood_DELRIDGE,Nhood_DOWNTOWN,Nhood_EAST,Nhood_GREATER DUWAMISH,Nhood_LAKE UNION,Nhood_MAGNOLIA / QUEEN ANNE,Nhood_NORTH,Nhood_NORTHEAST,Nhood_NORTHWEST,Nhood_Other,Nhood_SOUTHEAST,Nhood_SOUTHWEST
21262,NonResidential,Residence Hall,(ID21262) El Rey Apts,2119 2ND AVE,Seattle,DOWNTOWN,47.61283,-122.34392,1909,4,0,29796,Residence Hall/Dormitory,29796.0,2233262.0,2309752.75,False,Compliant,116,10.302162996284876,False,True,False,False,False,7449.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21265,NonResidential,Retail Store,N0030 - Patagonia/DKA,2100 First Avenue & 106 Lenora Street,Seattle,DOWNTOWN,47.6123,-122.34395,1920,2,0,26400,Retail Store,14428.0,983595.875,1013921.625,False,Compliant,105,10.181157167204903,False,True,False,False,False,13200.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21266,NonResidential,Small- and Mid-Sized Office,First & Lenora,2030 First Avenue,Seattle,DOWNTOWN,47.61185,-122.3434,1918,3,0,38148,Office,37853.0,1262255.75,1262255.75,False,Compliant,107,10.549254824049264,False,True,False,False,False,12716.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21270,NonResidential,Mixed Use Property,Rex Land Building (Block 56SE) - SEDO,401 8th Ave. North,Seattle,LAKE UNION,47.62231,-122.34145,1928,2,0,28800,Non-Refrigerated Warehouse,14400.0,456953.0,521523.1875,False,Compliant,97,10.268165387743457,False,True,False,False,False,14400.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21278,NonResidential,Worship Facility,Church of Scientology Washington State,300 W Harrison St,Seattle,MAGNOLIA / QUEEN ANNE,47.62232,-122.36101,1955,5,0,31945,Worship Facility,31945.0,1806468.0,1806468.0,False,Compliant,70,10.371802256349902,False,True,False,False,False,6389.0,False,False,False,False,False,False,True,False,False,False,False,False,False
21290,NonResidential,Small- and Mid-Sized Office,Salvation Army NW Div. HQ,111 Queen Anne Ave N,Seattle,MAGNOLIA / QUEEN ANNE,47.6189,-122.35713,1985,5,33055,52908,Office,52908.0,4480961.0,4480961.0,False,Compliant,40,10.87632873570067,False,False,True,False,False,10581.6,False,False,False,False,False,False,True,False,False,False,False,False,False
21310,NonResidential,Retail Store,DILLER BUILDING (ID21310),1216 1st Ave.,Seattle,DOWNTOWN,47.60683,-122.33771,1900,4,0,34680,Retail Store,34680.0,1169948.875,1259828.25,False,Compliant,125,10.453947265542192,False,True,False,False,False,8670.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21313,NonResidential,Worship Facility,Plymouth Congregational Church,1217 6th Ave,Seattle,DOWNTOWN,47.60867,-122.33265,1968,3,34510,40548,Worship Facility,75058.0,5587347.0,6207115.5,False,Compliant,57,10.61026639832702,False,True,False,False,False,13516.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21317,NonResidential,Retail Store,Coliseum,1506 Fifth Avenue,Seattle,DOWNTOWN,47.61103,-122.33549,1915,1,0,36504,Retail Store,16200.0,2100982.75,2147472.5,False,Compliant,110,10.505204516490187,False,True,False,False,False,36504.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21318,NonResidential,Small- and Mid-Sized Office,Westlake Place,1520 4th Avenue,Seattle,DOWNTOWN,47.61091,-122.33667,1907,6,0,35200,Office,35200.0,2998208.25,2998208.25,False,Compliant,118,10.468829770273567,False,True,False,False,False,5866.666666666667,False,False,True,False,False,False,False,False,False,False,False,False,False
21319,NonResidential,Small- and Mid-Sized Office,4th Avenue Building,1408 4th Avenue,Seattle,DOWNTOWN,47.60961,-122.33566,1907,5,0,35840,Office,35840.0,1538750.625,1724638.75,False,Compliant,118,10.486847768485333,False,True,False,False,False,7168.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21321,NonResidential,Other,5265050802 - WM1084 Fifth and Union,1401 5th AVE,Seattle,DOWNTOWN,47.60985,-122.33527,1941,2,0,25920,Bank Branch,23230.0,1333432.125,1356947.75,False,Compliant,84,10.162808729968926,False,True,False,False,False,12960.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21322,NonResidential,Small- and Mid-Sized Office,Fourth and Union,1404 Fourth Ave,Seattle,DOWNTOWN,47.60952,-122.33558,1928,4,0,30525,Office,15609.0,2883139.0,2991557.25,False,Compliant,97,10.326334058475068,False,True,False,False,False,7631.25,False,False,True,False,False,False,False,False,False,False,False,False,False
21328,NonResidential,Other,Seattle First Hill,1334 Terry Avenue,Seattle,EAST,47.61186,-122.32857,1964,4,0,49243,Other/Specialty Hospital,52284.0,8476183.0,8491346.0,False,Compliant,61,10.804542811767506,False,True,False,False,False,12310.75,False,False,False,True,False,False,False,False,False,False,False,False,False
21336,NonResidential,Other,University Club,1004 Boren Ave,Seattle,EAST,47.6097,-122.325,1912,3,0,20411,Social/Meeting Hall,20411.0,2014475.875,2145049.5,False,Compliant,113,9.923878242183862,False,True,False,False,False,6803.666666666667,False,False,False,True,False,False,False,False,False,False,False,False,False
21351,NonResidential,Medical Office,Swedish Alcoa Building,1401 Madison St,Seattle,EAST,47.61065,-122.32125,1962,2,10285,20570,Medical Office,21571.0,2946756.25,3129807.0,False,Compliant,63,9.931637595952473,False,True,False,False,False,10285.0,False,False,False,True,False,False,False,False,False,False,False,False,False
21353,NonResidential,Small- and Mid-Sized Office,FIRST BAPTIST CHURCH,1111 Harvard Ave.,Seattle,EAST,47.61194,-122.32177,1910,3,0,73549,Office,41632.0,2828950.5,3209164.5,False,Compliant,115,11.205720726029584,False,False,True,False,False,24516.333333333332,False,False,False,True,False,False,False,False,False,False,False,False,False
21365,NonResidential,Medical Office,Northwest Kidney Center (21365),700 Broadway,Seattle,EAST,47.60865416,-122.3205904,1963,3,0,39115,Medical Office,50000.0,3735308.5,3838425.0,False,Compliant,62,10.574286869432166,False,True,False,False,False,13038.333333333334,False,False,False,True,False,False,False,False,False,False,False,False,False
21366,NonResidential,Other,Town Hall Seattle,1119 8th Avenue,Seattle,EAST,47.60901,-122.32994,1916,3,0,38038,Other - Entertainment/Public Assembly,35886.0,1107290.625,1255324.0,False,Compliant,109,10.546367228196017,False,True,False,False,False,12679.333333333334,False,False,False,True,False,False,False,False,False,False,False,False,False
21367,NonResidential,Worship Facility,First Presbyterian Church of Seattle,1013 8th Ave,Seattle,EAST,47.60821,-122.3296,1962,3,0,37796,Worship Facility,53000.0,2465983.5,2769792.0,False,Compliant,63,10.53998501337874,False,True,False,False,False,12598.666666666666,False,False,False,True,False,False,False,False,False,False,False,False,False
21380,Nonresidential COS,Small- and Mid-Sized Office,System Operations Center,614 NW 46th St,Seattle,Ballard,47.66256,-122.36483,1993,1,0,27744,Office,18380.0,5355753.0,5355753.0,False,Compliant,32,10.230810922760002,False,True,False,False,False,27744.0,False,False,False,False,False,False,False,False,False,False,True,False,False
21382,NonResidential,Warehouse,Superior Self Storage,832 NW 48,Seattle,BALLARD,47.66388,-122.36831,1960,1,0,36444,Non-Refrigerated Warehouse,36444.0,161311.0938,169464.0938,False,Compliant,65,10.503559553816313,False,True,False,False,False,36444.0,False,False,False,False,False,False,False,False,False,False,False,False,False
21388,NonResidential,Warehouse,lee warehouse,4259 8th Avenue NW,Seattle,BALLARD,47.65907,-122.36783,1950,1,0,27553,Non-Refrigerated Warehouse,27553.0,966677.125,1054377.75,False,Compliant,75,10.223902994604545,False,True,False,False,False,27553.0,False,False,False,False,False,False,False,False,False,False,False,False,False
21389,NonResidential,Distribution Center,Double Y Investment Co.,4222 8th Ave NW,Seattle,BALLARD,47.6583,-122.36638,1951,1,0,57310,Distribution Center,57310.0,1253745.5,1395637.75,False,Compliant,74,10.956247856355338,False,False,True,False,False,57310.0,False,False,False,False,False,False,False,False,False,False,False,False,False
21391,NonResidential,Mixed Use Property,On Ballard- 425 Westlake,425 Westlake Ave N.,Seattle,LAKE UNION,47.62296,-122.33884,1920,2,0,25920,Office,10109.0,989079.5,1071271.0,False,Compliant,105,10.162808729968926,False,True,False,False,False,12960.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21396,NonResidential,Restaurant,Uptown Espresso Building (Block 38W) - SEDO,500-510 Westlake Ave. North,Seattle,LAKE UNION,47.62354,-122.33808,1919,3,0,40686,Restaurant,40686.0,2106073.5,2188575.25,False,Compliant,106,10.613663910088935,False,True,False,False,False,13562.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21397,NonResidential,Retail Store,Guitar Center (Block 38W) - SEDO,520-530 Westlake Ave. North,Seattle,LAKE UNION,47.62399,-122.33804,1964,2,0,45271,Retail Store,45271.0,2553763.5,2912179.5,False,Compliant,61,10.72044401882236,False,True,False,False,False,22635.5,False,False,False,False,False,True,False,False,False,False,False,False,False
21398,NonResidential,Small- and Mid-Sized Office,Clements Rice Building (Block 38W) - SEDO,534 Westlake Ave. North,Seattle,LAKE UNION,47.62437,-122.33802,1920,3,12180,16200,Office,28380.0,1372213.375,1503529.375,False,Compliant,105,9.692828247710418,True,False,False,False,False,5400.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21399,NonResidential,Large Office,Interurban Exchange IV/V & Van Vorst - SEDO,440 Terry Ave. North,Seattle,LAKE UNION,47.62296,-122.3362,2009,5,0,508160,Office,329850.0,28053172.0,28053172.0,False,Compliant,16,13.138553605483049,False,False,False,False,True,101632.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21401,NonResidential,Small- and Mid-Sized Office,511 Boren,511 Boren Avenue North,Seattle,LAKE UNION,47.62353,-122.33622,1926,3,0,26176,Office,23730.0,966907.375,1074761.125,False,Compliant,99,10.172636441606745,False,True,False,False,False,8725.333333333334,False,False,False,False,False,True,False,False,False,False,False,False,False
21413,NonResidential,Small- and Mid-Sized Office,Fairview,1000 Fairview Ave N,Seattle,LAKE UNION,47.62799,-122.33132,1926,1,0,37740,Office,37481.0,7442314.5,7419337.0,False,Compliant,99,10.538502315656821,False,True,False,False,False,37740.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21418,Nonresidential COS,Other,Northwest Rooms,394 1st Ave. N.,Seattle,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1961,1,0,26000,Other,49847.0,5277482.5,5719698.0,False,Compliant,64,10.165890277802454,False,True,False,False,False,26000.0,False,False,False,False,False,False,True,False,False,False,False,False,False
21424,NonResidential,Worship Facility,First Church Seattle,180 Denny Way,Seattle,MAGNOLIA / QUEEN ANNE,47.61876,-122.3534,2009,3,0,23241,Worship Facility,23241.0,739210.5,789925.875,False,Compliant,16,10.05371626578282,False,True,False,False,False,7747.0,False,False,False,False,False,False,True,False,False,False,False,False,False
21425,NonResidential,Other,Pacific Science Center,200 Second Avenue North,Seattle,MAGNOLIA / QUEEN ANNE,47.61974,-122.3511,1962,1,0,155795,Other,155795.0,17673018.0,18847708.0,False,Compliant,63,11.956302738148255,False,False,False,True,False,155795.0,False,False,False,False,False,False,True,False,False,False,False,False,False
21432,Nonresidential COS,Other,Fisher Pavilion,200 Thomas St,Seattle,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,2002,1,0,21018,Other,21018.0,1761137.5,1789470.75,False,Compliant,23,9.95318206955998,False,True,False,False,False,21018.0,False,False,False,False,False,False,True,False,False,False,False,False,False
21433,Nonresidential COS,Other,Chihuly Garden and Glass,305 Harrison St #30,Seattle,MAGNOLIA / QUEEN ANNE,47.62208,-122.35398,1998,1,0,30533,Museum,28631.0,5903015.0,6193701.5,False,Compliant,27,10.326596095816887,False,True,False,False,False,30533.0,False,False,False,False,False,False,True,False,False,False,False,False,False
21436,Nonresidential COS,Other,Seattle Children's Theatre,201 Thomas St.,Seattle,MAGNOLIA / QUEEN ANNE,47.62082,-122.35251,1992,2,0,40600,Other,33000.0,2485521.0,2470816.0,False,Compliant,33,10.611547975828369,False,True,False,False,False,20300.0,False,False,False,False,False,False,True,False,False,False,False,False,False
21438,NonResidential,Small- and Mid-Sized Office,Sellen Construction Headquarters,227 Westlake Ave N,Seattle,LAKE UNION,47.62055,-122.33881,1999,4,0,38038,Office,38038.0,2003807.75,2040142.0,False,Compliant,26,10.546367228196017,False,True,False,False,False,9509.5,False,False,False,False,False,True,False,False,False,False,False,False,False
21442,NonResidential,Small- and Mid-Sized Office,Terry Ave Building,225 Terry Avenue North,Seattle,LAKE UNION,47.62028,-122.33717,2007,4,24596,40000,Office,41591.0,2524228.25,2739358.75,False,Compliant,18,10.596659732783579,False,True,False,False,False,10000.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21443,NonResidential,Small- and Mid-Sized Office,219 Terry Building,219 Terry Ave. N.,Seattle,LAKE UNION,47.62038,-122.33759,1928,3,6062,35404,Office,35404.0,9190442.0,9228577.0,False,Compliant,97,10.474608332085875,False,True,False,False,False,11801.333333333334,False,False,False,False,False,True,False,False,False,False,False,False,False
21445,NonResidential,Large Office,202 Westlake,202 Westlake Ave. N.,Seattle,LAKE UNION,47.62004,-122.33807,2013,6,100800,29910,Office,120548.0,7429423.0,7429423.0,False,Compliant,12,10.305981584699339,False,True,False,False,False,4985.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21447,NonResidential,Small- and Mid-Sized Office,224 Westlake,224 Westlake Ave. N.,Seattle,LAKE UNION,47.62054,-122.33807,1926,4,0,35780,Office,22341.0,1912760.75,1979164.25,False,Compliant,99,10.48517230524678,False,True,False,False,False,8945.0,False,False,False,False,False,True,False,False,False,False,False,False,False
21459,NonResidential,Mixed Use Property,Century,10 Harrison St.,Seattle,MAGNOLIA / QUEEN ANNE,47.6223,-122.35653,1964,4,7308,17824,Office,8061.0,564754.1875,585965.6875,False,Compliant,61,9.788357245282496,True,False,False,False,False,4456.0,False,False,False,False,False,False,True,False,False,False,False,False,False
21464,Nonresidential COS,Other,Phelps Center,301 Mercer St.,Seattle,DOWNTOWN,47.60192,-122.33282,1966,1,0,49680,Other,49680.0,2844685.0,2890473.75,False,Compliant,59,10.813377845229255,False,True,False,False,False,49680.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21465,Nonresidential COS,Other,Playhouse,201 Mercer St.,Seattle,DOWNTOWN,47.60219,-122.3313,1962,1,0,36314,Other,36314.0,1832808.75,1882952.875,False,Compliant,63,10.499986158040269,False,True,False,False,False,36314.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21468,NonResidential,Other,Showbox Building,1412 1st Ave S,Seattle,DOWNTOWN,47.60849,-122.33924,1916,2,0,25920,Other - Entertainment/Public Assembly,11888.0,1257774.625,1230670.25,False,Compliant,109,10.162808729968926,False,True,False,False,False,12960.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21469,NonResidential,Small- and Mid-Sized Office,Doyle Building,119 Pine Street,Seattle,DOWNTOWN,47.60994,-122.33997,1919,4,0,47686,Office,25500.0,2071670.25,2223121.25,False,Compliant,106,10.77241410304393,False,True,False,False,False,11921.5,False,False,True,False,False,False,False,False,False,False,False,False,False
21478,Campus,Mixed Use Property,Economy Market,1433 First Avenue,Seattle,DOWNTOWN,47.60805,-122.33978,1900,2,0,49280,Retail Store,15614.0,5437110.5,5469793.5,False,Compliant,125,10.80529389020931,False,True,False,False,False,24640.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21481,Campus,Low-Rise Multifamily,Sanitary Market,1525 FIrst Avenue,Seattle,DOWNTOWN,47.60918,-122.34079,1942,4,0,45500,Multifamily Housing,22669.0,3778355.0,3778355.0,False,Compliant,83,10.725489582719506,False,True,False,False,False,11375.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21482,Campus,Restaurant,Corner Market,1501 1st Avenue,Seattle,DOWNTOWN,47.60895,-122.34052,1912,2,0,25380,Restaurant,17114.0,6901554.0,6868711.5,False,Compliant,113,10.141756141595407,False,True,False,False,False,12690.0,False,False,True,False,False,False,False,False,False,False,False,False,False
21483,NonResidential,Small- and Mid-Sized Office,(ID21483) Madore Building,1501 Western Avenue,Seattle,DOWNTOWN,47.60836,-122.34157,1915,6,0,40715,Office,20895.0,2827772.75,2877728.5,False,Compliant,110,10.61437641457223,False,True,False,False,False,6785.833333333333,False,False,True,False,False,False,False,False,False,False,False,False,False
