OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),DefaultData,ComplianceStatus,TotalGHGEmissions
27303,NonResidential,Other,EMERSON,1249 NE 145TH ST,Seattle,North,47.73368,-122.31366,1948,1.0,2,0,47237,Other,47661.0,5981430.0,False,Compliant,41.7
27378,NonResidential,Supermarket / Grocery Store,Safeway 1550 - Roosevelt Way,7300 Roosevelt Way NE,Seattle,NORTHEAST,47.68217,-122.31675,1997,1.0,1,38585,38000,Supermarket/Grocery Store,41447.0,13906080.0,False,Compliant,364.27
27381,NonResidential,Worship Facility,Cross & Crown Church,4554 12th Ave NE,Seattle,NORTHEAST,47.66295,-122.31494,1938,1.0,3,0,26373,Worship Facility,26373.0,964236.0,False,Compliant,38.18
27389,NonResidential,Small- and Mid-Sized Office,Leschi Lakecenter,120 Lakeside,Seattle,CENTRAL,47.60207,-122.28481,1956,6.0,2,0,75868,Office,50379.0,3605749.75,False,Compliant,25.14
27406,NonResidential,Mixed Use Property,The GreenLind Building,340 15th Ave E,Seattle,EAST,47.62164,-122.31238,1947,1.0,2,0,21656,Other - Entertainment/Public Assembly,5656.0,1607972.25,False,Compliant,51.89
27455,Nonresidential COS,Distribution Center,The Seattle Public Library - Queen Anne Storage Facility,1529 Fourth Ave W,Seattle,MAGNOLIA / QUEEN ANNE,47.63319,-122.36294,1921,1.0,3,0,23040,Distribution Center,23040.0,421430.0,False,Compliant,2.94
27456,NonResidential,Other,ATWATER,1503 3RD AVE W,Seattle,MAGNOLIA / QUEEN ANNE,47.63286,-122.36141,1956,1.0,2,0,36771,Other,34856.0,5447076.5,False,Compliant,37.97
27482,NonResidential,Warehouse,8000 5th Ave S,8000 5th Ave s,Seattle,GREATER DUWAMISH,47.53104,-122.32784,1977,1.0,1,0,24024,Non-Refrigerated Warehouse,14314.0,375773.5938,False,Compliant,2.62
27488,NonResidential,Warehouse,West Coast Wire Rope & Rigging Inc,7777 7th Ave South,Seattle,GREATER DUWAMISH,47.53326,-122.32579,1953,1.0,1,0,42420,Non-Refrigerated Warehouse,27420.0,965425.1875,False,Compliant,29.39
27494,NonResidential,Distribution Center,Pacific Western Agencies,7700 2nd Ave S,Seattle,GREATER DUWAMISH,47.53379,-122.33063,1979,1.0,1,0,36982,Distribution Center,34382.0,374753.8125,False,Compliant,6.88
27504,NonResidential,Warehouse,WHECO,7417 4TH AVE S,Seattle,GREATER DUWAMISH,47.53651,-122.32954,1964,1.0,2,0,23400,Non-Refrigerated Warehouse,20002.0,439266.9063,False,Compliant,3.06
27532,NonResidential,Other,Color Craft Building,621 2nd Ave N,Seattle,MAGNOLIA / QUEEN ANNE,47.62518,-122.35317,1948,1.0,2,0,30720,Other,28120.0,1683064.25,False,Compliant,67.15
27553,NonResidential,Warehouse,DAE II,676 S Industrial Way,Seattle,GREATER DUWAMISH,47.56626,-122.3244,1972,1.0,1,0,23232,Non-Refrigerated Warehouse,23232.0,127374.0,False,Compliant,0.89
27554,NonResidential,Warehouse,L&W Food Corporation,651 S. Industrial Way,Seattle,GREATER DUWAMISH,47.56501,-122.3248,1974,1.0,1,0,35046,Non-Refrigerated Warehouse,32546.0,1063269.125,False,Compliant,17.65
27561,NonResidential,Refrigerated Warehouse,OVERSEA CASING CO.,601 S NEVADA ST,Seattle,GREATER DUWAMISH,47.56477,-122.32628,1961,1.0,1,0,25577,Refrigerated Warehouse,13349.0,895784.6875,False,Compliant,14.19
27562,NonResidential,Warehouse,MVI 7th Avenue,4329 7th Ave S,Seattle,GREATER DUWAMISH,47.56448,-122.32484,1974,1.0,1,0,43380,Non-Refrigerated Warehouse,42844.0,405062.0,False,Compliant,2.82
27567,NonResidential,Small- and Mid-Sized Office,4010 Associates,4010 Stone Way North,Seattle,LAKE UNION,47.65576,-122.34208,1995,1.0,3,0,20410,Office,20410.0,2720238.25,False,Compliant,77.84
27587,NonResidential,Small- and Mid-Sized Office,Meridian Center Building,10303 Meridian Ave N,Seattle,NORTHWEST,47.70349,-122.33424,1983,1.0,3,6300,18396,Office,18396.0,624125.625,False,Compliant,4.35
27598,NonResidential,Worship Facility,St. Andrew Kim,11700 1st Ave. NE,Seattle,NORTHWEST,47.71479,-122.32824,2002,1.0,1,0,24955,Worship Facility,24955.0,689803.0,False,Compliant,21.87
27668,NonResidential,Other,Bailey Boushay House,2720 East Madison,Seattle,Central,47.62342,-122.29688,1991,1.0,3,0,34074,Other/Specialty Hospital,34074.0,8521989.0,False,Compliant,286.33
27673,NonResidential,Hotel,Hotel1000,1000 1st Ave.,Seattle,DOWNTOWN,47.60505,-122.3361,2006,0.0,10,22225,370327,Hotel,198400.0,17457560.0,False,Compliant,423.57
27703,NonResidential,Worship Facility,(ID27703) International Full Gospel Fellowship,12345 8TH AVE NE,Seattle,North,47.71856,-122.32084,1961,1.0,2,0,76475,Worship Facility,45442.0,1765813.625,False,Compliant,67.33
27704,NonResidential,K-12 School,Seattle Jewish Community School,12351 8th Ave NE,Seattle,North,47.71923,-122.32171,1988,1.0,2,0,32961,K-12 School,32961.0,1573155.0,False,Compliant,62.94
27721,Nonresidential COS,Other,The Seattle Public Library - Greenwood Branch,8016 Greenwood Ave N,Seattle,NORTHWEST,47.6875,-122.35496,2004,1.0,1,14570,12806,Library,12806.0,1082920.125,False,Compliant,26.67
27799,Campus,K-12 School,The Bush School - Lower / Middle School,3400 East Harrison Street,Seattle,CENTRAL,47.62291,-122.28879,1950,1.0,1,0,109794,K-12 School,109794.0,3296526.25,False,Compliant,115.34
27816,NonResidential,Other,Son Shone Inn,1808 18th Ave,Seattle,Central,47.61796,-122.30847,1911,1.0,3,0,25200,Other - Lodging/Residential,25200.0,1242666.25,False,Compliant,53.02
27821,NonResidential,Supermarket / Grocery Store,70500866 -- Northgate,11100 Roosevelt Way NE,Seattle,North,47.70941,-122.31707,1996,1.0,1,0,44755,Supermarket/Grocery Store,46978.0,11521140.0,False,Compliant,338.58
27825,NonResidential,Other,AKER'S VOLKS-PORSCHE REPAIR (ID27825),1414 BROADWAY,Seattle,EAST,47.61340332,-122.3203506,1907,1.0,2,0,22320,"Repair Services (Vehicle, Shoe, Locksmith, etc)",22320.0,209644.9063,False,Compliant,4.8
27828,NonResidential,Mixed Use Property,905 E Pike St,905 E Pike St,Seattle,EAST,47.6139,-122.32034,1912,1.0,3,0,24000,Office,12000.0,932083.5,False,Compliant,9.09
27830,NonResidential,Small- and Mid-Sized Office,ELYSIAN BREWING CO & OFFICES,1221 E Pike St.,Seattle,EAST,47.61393,-122.31589,1920,1.0,3,0,23422,Office,23422.0,2701872.0,False,Compliant,128.07
27833,NonResidential,Other,Sound Mental Health,1600 East Olive St,Seattle,EAST,47.61674,-122.31111,1975,5.0,2,11328,27551,Urgent Care/Clinic/Other Outpatient,38879.0,3371659.75,False,Compliant,28.79
27838,NonResidential,Mixed Use Property,Madison Crossing,1600 E. Madison St.,Seattle,EAST,47.61554,-122.31098,1998,1.0,5,14625,38409,Multifamily Housing,22486.0,3392129.0,False,Compliant,83.65
27869,NonResidential,Warehouse,Auto Accessories Inc.,1520 13th Ave,Seattle,EAST,47.61481,-122.31536,1920,1.0,2,0,23040,Non-Refrigerated Warehouse,23040.0,79711.79688,False,Compliant,0.87
27874,NonResidential,Warehouse,20172- Seattle / Capitol,1515 13th Ave,Seattle,EAST,47.61469,-122.31596,1958,1.0,2,0,61880,Non-Refrigerated Warehouse,61880.0,595936.5,False,Compliant,4.15
27882,NonResidential,Small- and Mid-Sized Office,900 E Pine St,900 E Pine St,Seattle,EAST,47.61556,-122.32048,1925,1.0,2,0,27938,Office,13917.0,1027394.313,False,Compliant,7.31
27891,NonResidential,Other,University VW,4724 Roosevelt Way NE,Seattle,NORTHEAST,47.66386,-122.31715,1924,1.0,2,0,21600,Other - Services,32580.0,1623657.0,False,Compliant,11.32
27892,Nonresidential COS,Other,Fire Station 17,1020 NE 50th Ave,Seattle,NORTHEAST,47.66506,-122.31656,1929,1.0,3,0,27908,Other,21886.0,2028125.625,False,Compliant,63.22
27901,Campus,K-12 School,The Bush School - Upper School,408 Lake Washington Blvd E,Seattle,CENTRAL,47.62291,-122.28879,2000,1.0,2,0,30562,K-12 School,30562.0,1622231.375,False,Compliant,55.73
27903,NonResidential,Retail Store,(ID27903) PACIFIC RIM CENTER,900 S JACKSON ST,Seattle,DOWNTOWN,47.59951,-122.32033,2000,1.0,3,0,54969,Retail Store,54969.0,3724098.25,False,Compliant,39.31
27922,NonResidential,K-12 School,Seattle Temple,1511 E. Pike Street,Seattle,CENTRAL,47.61395,-122.31253,1951,1.0,2,0,36825,K-12 School,44340.0,1755072.75,False,Compliant,51.14
27928,NonResidential,Small- and Mid-Sized Office,Jewish Family Service,1601 16th Ave,Seattle,EAST,47.61546,-122.31195,1958,1.0,3,0,25834,Office,31822.0,2076289.625,False,Compliant,54.02
27947,NonResidential,Worship Facility,ST MARKS CATHEDRAL,1245 10th Avenue East,Seattle,EAST,47.63193,-122.32126,1929,1.0,1,0,37700,Worship Facility,52225.0,3481727.5,False,Compliant,150.23
27969,NonResidential,Mixed Use Property,1700 Madison Apts. Bldg. 2,1700 E Madison St,Seattle,Central,47.61608,-122.30967,2004,1.0,6,0,97229,Multifamily Housing,45300.0,1021754.688,False,Compliant,7.12
27982,NonResidential,Small- and Mid-Sized Office,9620 Stone Ave N,9620 Stone Ave N,Seattle,NORTHWEST,47.69898,-122.34162,1982,1.0,3,0,25111,Office,14256.0,954352.6875,False,Compliant,24.97
28019,NonResidential,Worship Facility,Our Lady of Fatima Church & Rectory,3218 W. Barrett St.,Seattle,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1953,1.0,2,0,31805,Worship Facility,31805.0,1641667.0,False,Compliant,68.39
28020,NonResidential,K-12 School,Our Lady of Fatima School & Gym,3301 W. Dravus St.,Seattle,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1953,1.0,1,0,20811,K-12 School,20811.0,1267348.5,False,Compliant,43.97
28025,Nonresidential COS,Warehouse,CSC Meter Shop (G),1010 8th Ave S,Seattle,GREATER DUWAMISH,47.59393,-122.32211,1967,1.0,2,0,22058,Non-Refrigerated Warehouse,12644.0,1987334.75,False,Compliant,66.43
28029,NonResidential,Refrigerated Warehouse,Plymouth Poultry,4500 7th Ave S,Seattle,GREATER DUWAMISH,47.56268,-122.32364,1970,1.0,1,0,22890,Refrigerated Warehouse,43452.0,10005787.0,False,Compliant,119.76
28030,NonResidential,Other,Sunny Arms,707 S. Snoqualmie St.,Seattle,GREATER DUWAMISH,47.56166,-122.3237,1907,1.0,5,0,36000,Other,36000.0,1111293.75,False,Compliant,43.04
28033,NonResidential,Distribution Center,"Park Manor, LLC",601-619 S. Snoqualmie Street,Seattle,GREATER DUWAMISH,47.5616,-122.32603,1971,1.0,1,0,28320,Distribution Center,28320.0,4236396.5,False,Compliant,67.96
28053,NonResidential,Worship Facility,(ID28053)CONGREGATION BETH SHALOM,6800 35TH AVE NE,Seattle,NORTHEAST,47.67816,-122.28998,1955,1.0,1,0,29079,Worship Facility,29079.0,861643.6875,False,Compliant,22.18
28066,NonResidential,Small- and Mid-Sized Office,Madison Park,4020 East Madison,Seattle,EAST,47.63441,-122.28061,1982,1.0,3,9616,19232,Office,19232.0,726917.5,False,Compliant,5.07
28081,NonResidential,Small- and Mid-Sized Office,Brown Bear Car Wash,3977 Leary Way NW,Seattle,Ballard,47.65564,-122.36191,1988,1.0,2,0,20535,Office,13600.0,1835804.0,False,Compliant,38.71
28086,NonResidential,Laboratory,Environmental Laboratory,322 W Ewing Street,Seattle,MAGNOLIA / QUEEN ANNE,47.65223,-122.36147,1985,1.0,2,0,43025,Laboratory,29527.0,9393108.0,False,Compliant,255.97
28476,NonResidential,Warehouse,NWCP-SEA Mayn Bldg,6100 6th Ave S,Seattle,GREATER DUWAMISH,47.54769,-122.3251,1965,1.0,1,0,30800,Non-Refrigerated Warehouse,30800.0,485971.0,False,Compliant,3.39
29170,NonResidential,Mixed Use Property,Chief Seattle Club/Monterey Lofts,410 2nd Avenue Extenstion South,Seattle,EAST,47.59901628,-122.3315077,1900,1.0,3,0,22168,Multifamily Housing,11084.0,1784385.25,False,Compliant,49.44
29214,NonResidential,Warehouse,1001-1005 6th Ave. S,1005 6th Avenue S,Seattle,GREATER DUWAMISH,47.59416,-122.3267,1922,1.0,1,0,37400,Non-Refrigerated Warehouse,27271.0,924192.6875,False,Compliant,7.8
29550,NonResidential,Large Office,605 Union Station,605 5th Ave S,Seattle,DOWNTOWN,47.59666,-122.32768,2000,1.0,11,0,268130,Office,268130.0,15026352.0,False,Compliant,106.86
29551,NonResidential,Small- and Mid-Sized Office,625 Union Station,625 5th Ave. S,Seattle,DOWNTOWN,47.59706,-122.32813,2000,1.0,11,0,68452,Office,61665.0,3782378.25,False,Compliant,26.37
29552,NonResidential,Large Office,705 5th Avenue,705 5th Ave S,Seattle,DOWNTOWN,47.59634,-122.32807,2000,1.0,11,0,273185,Office,281566.0,14709151.0,False,Compliant,102.54
29612,NonResidential,K-12 School,Villa Academy - Main bldg.,5001 NE 50TH ST,Seattle,NORTHEAST,47.66368,-122.27324,1924,1.0,3,0,97500,K-12 School,97500.0,3736960.0,False,Compliant,156.45
29788,NonResidential,Small- and Mid-Sized Office,Queen Anne Square West (220),220 West Mercer Street,Seattle,MAGNOLIA / QUEEN ANNE,47.62495,-122.36036,1982,1.0,5,0,54015,Office,54015.0,3020001.5,False,Compliant,21.05
